studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,plantedSeedlotStockDbId,plantedSeedlotStockUniquename,plantedSeedlotCurrentCount,plantedSeedlotCurrentWeightGram,plantedSeedlotBoxName,plantedSeedlotTransactionCount,plantedSeedlotTransactionWeight,plantedSeedlotTransactionDescription,availableGermplasmSeedlotUniquenames,FHB plant response - 1-9 response scale|CO_321:0501028,Grain test weight - g/l|CO_321:0001210,Grain yield - kg/ha|CO_321:0001218,Heading time - Julian date (JD)|CO_321:0001233,notes
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97220,17-31124,,plot,254563,Adv_Urb_20-plot422,4,4,422,,,test,,,,,,,,,,,2,743.1899539,4307.824336,132," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",101003,US16-IL-065-111,,plot,254744,Adv_Urb_20-plot423,4,4,423,,,test,,,,,,,,,,,2,730.9865063,4687.926483,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97302,17-8643,,plot,254746,Adv_Urb_20-plot424,4,4,424,,,test,,,,,,,,,,,3,0,3579.29522,132," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97309,17-8832,,plot,254739,Adv_Urb_20-plot425,4,4,425,,,test,,,,,,,,,,,2,708.7152146,5511.481135,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97281,17-7978,,plot,254868,Adv_Urb_20-plot426,4,4,426,,,test,,,,,,,,,,,3,730.376334,6113.309535,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97254,17-6412,,plot,254646,Adv_Urb_20-plot427,4,4,427,,,test,,,,,,,,,,,3,738.0034887,4687.926483,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97095,17-17739,,plot,254586,Adv_Urb_20-plot428,4,4,428,,,test,,,,,,,,,,,2,767.2917627,5986.608819,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97160,17-23902,,plot,254755,Adv_Urb_20-plot429,4,4,429,,,test,,,,,,,,,,,3,712.9864213,5163.054167,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97161,17-23904,,plot,254582,Adv_Urb_20-plot430,4,4,430,,,test,,,,,,,,,,,3,707.4948699,5574.831493,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97230,17-31555,,plot,254633,Adv_Urb_20-plot431,4,4,431,,,test,,,,,,,,,,,3,715.4271108,5258.079704,139," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96837,16-32772,,plot,254667,Adv_Urb_20-plot432,4,4,432,,,test,,,,,,,,,,,2,726.4102135,4307.824336,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96808,16-30848,,plot,254662,Adv_Urb_20-plot433,4,4,433,,,test,,,,,,,,,,,2,744.7153848,4909.652735,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97093,17-17526,,plot,254713,Adv_Urb_20-plot434,4,4,434,,,test,,,,,,,,,,,7,681.2574577,3674.320757,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97313,17-9161,,plot,254711,Adv_Urb_20-plot435,4,4,435,,,test,,,,,,,,,,,4,698.037198,4244.473978,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97132,17-21812,,plot,254737,Adv_Urb_20-plot436,4,4,436,,,test,,,,,,,,,,,3,736.1729715,4181.12362,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97082,17-15352,,plot,254596,Adv_Urb_20-plot437,4,4,437,,,test,,,,,,,,,,,3,712.9864213,4434.525051,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97209,17-30209,,plot,254575,Adv_Urb_20-plot438,4,4,438,,,test,,,,,,,,,,,4,736.4780577,5131.378988,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97229,17-31541,,plot,254642,Adv_Urb_20-plot439,4,4,439,,,test,,,,,,,,,,,5,728.5458168,5163.054167,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",101019,US16-IL-065-104,,plot,254879,Adv_Urb_20-plot440,4,4,440,,,test,,,,,,,,,,,3,740.4441782,4244.473978,132," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97006,16-8739,,plot,254734,Adv_Urb_20-plot441,4,4,441,,,test,,,,,,,,,,,2,721.5288345,5448.130777,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97310,17-8930,,plot,254626,Adv_Urb_20-plot442,4,4,442,,,test,,,,,,,,,,,2,0,3389.244146,130,"FD (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97292,17-8143,,plot,254881,Adv_Urb_20-plot443,4,4,443,,,test,,,,,,,,,,,5,701.0880599,4244.473978,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97118,17-20346,,plot,254790,Adv_Urb_20-plot444,4,4,444,,,test,,,,,,,,,,,4,652.579356,3927.722188,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97311,17-8948,,plot,254779,Adv_Urb_20-plot445,4,4,445,,,test,,,,,,,,,,,2,707.1897837,3991.072546,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96752,16-23941,,plot,254873,Adv_Urb_20-plot446,4,4,446,,,test,,,,,,,,,,,2,729.7661616,5258.079704,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",84801,Jul-15,,plot,254569,Adv_Urb_20-plot447,4,4,447,,,test,,,,,,,,,,,2,690.7151295,4466.20023,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96645,16-12770,,plot,254555,Adv_Urb_20-plot448,4,4,448,,,test,,,,,,,,,,,2,713.9016798,3896.047009,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96941,16-4364,,plot,254893,Adv_Urb_20-plot449,4,4,449,,,test,,,,,,,,,,,3,717.2576279,4719.601662,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97293,17-8152,,plot,254752,Adv_Urb_20-plot450,4,4,450,,,test,,,,,,,,,,,3,720.0034036,4656.251304,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97189,17-27649,,plot,254844,Adv_Urb_20-plot451,4,4,451,,,test,,,,,,,,,,,2,676.0709925,4466.20023,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100798,US16-IL-064-240,,plot,254604,Adv_Urb_20-plot452,4,4,452,,,test,,,,,,,,,,,2,738.3085749,4339.499514,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96691,16-18448,,plot,254772,Adv_Urb_20-plot453,4,4,453,,,test,,,,,,,,,,,4,0,3135.842715,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97120,17-20426,,plot,254649,Adv_Urb_20-plot454,4,4,454,,,test,,,,,,,,,,,3,716.0372831,5606.506672,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97166,17-24508,,plot,254577,Adv_Urb_20-plot455,4,4,455,,,test,,,,,,,,,,,2,0,3515.944862,132," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96998,16-8048,,plot,254796,Adv_Urb_20-plot456,4,4,456,,,test,,,,,,,,,,,2,716.3423693,5416.455598,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96646,16-12830,,plot,254793,Adv_Urb_20-plot457,4,4,457,,,test,,,,,,,,,,,2,715.4271108,4307.824336,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100894,US16-IL-062-109,,plot,254867,Adv_Urb_20-plot458,4,4,458,,,test,,,,,,,,,,,2,708.1050422,5321.430062,136,"* (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97280,17-7976,,plot,254553,Adv_Urb_20-plot459,4,4,459,,,test,,,,,,,,,,,3,721.2237483,4149.448441,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97102,17-18534,,plot,254876,Adv_Urb_20-plot460,4,4,460,,,test,,,,,,,,,,,2,735.5627992,4877.977556,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",101069,US16-IL-062-031,,plot,254848,Adv_Urb_20-plot461,4,4,461,,,test,,,,,,,,,,,2,750.8171086,4782.95202,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96704,16-19346,,plot,254704,Adv_Urb_20-plot462,4,4,462,,,test,,,,,,,,,,,1,740.7492644,3959.397367,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",84968,07-19334,,plot,254816,Adv_Urb_20-plot463,4,4,463,,,test,,,,,,,,,,,1,725.494955,5701.532209,141," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97318,17-9663,,plot,254650,Adv_Urb_20-plot464,4,4,464,,,test,,,,,,,,,,,2,730.9865063,4656.251304,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96791,16-28753,,plot,254628,Adv_Urb_20-plot465,4,4,465,,,test,,,,,,,,,,,4,709.0203008,4117.773262,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97223,17-31229,,plot,254547,Adv_Urb_20-plot466,4,4,466,,,test,,,,,,,,,,,2,724.8847826,4687.926483,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97308,17-8831,,plot,254706,Adv_Urb_20-plot467,4,4,467,,,test,,,,,,,,,,,1,719.6983174,5099.703809,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97289,17-8057,,plot,254749,Adv_Urb_20-plot468,4,4,468,,,test,,,,,,,,,,,3,727.3254721,5163.054167,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96715,16-20838,,plot,254659,Adv_Urb_20-plot469,4,4,469,,,test,,,,,,,,,,,3,716.0372831,5226.404525,135,"GB (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97262,17-7136,,plot,254572,Adv_Urb_20-plot470,4,4,470,,,test,,,,,,,,,,,3,711.4609903,3801.021473,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96632,16-10427,,plot,254546,Adv_Urb_20-plot501,5,5,501,,,test,,,,,,,,,,,2,732.2068511,5289.754883,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100794,US16-IL-065-019,,plot,254675,Adv_Urb_20-plot502,5,5,502,,,test,,,,,,,,,,,2,761.4951251,4561.225767,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97087,17-15667,,plot,254875,Adv_Urb_20-plot503,5,5,503,,,test,,,,,,,,,,,3,748.9865914,5036.353451,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100621,US16-IL-064-005,,plot,254558,Adv_Urb_20-plot504,5,5,504,,,test,,,,,,,,,,,3,742.5797815,4244.473978,131," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97193,17-27914,,plot,254726,Adv_Urb_20-plot505,5,5,505,,,test,,,,,,,,,,,3,747.7662467,5258.079704,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96791,16-28753,,plot,254778,Adv_Urb_20-plot506,5,5,506,,,test,,,,,,,,,,,3,727.6305583,4941.327914,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97231,17-31616,,plot,254887,Adv_Urb_20-plot507,5,5,507,,,test,,,,,,,,,,,2,710.8508179,5036.353451,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96728,16-22039,,plot,254645,Adv_Urb_20-plot508,5,5,508,,,test,,,,,,,,,,,2,739.8340058,5321.430062,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97051,17-12954,,plot,254551,Adv_Urb_20-plot509,5,5,509,,,test,,,,,,,,,,,2,760.2747804,5321.430062,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97114,17-20035,,plot,254684,Adv_Urb_20-plot510,5,5,510,,,test,,,,,,,,,,,2,721.5288345,4656.251304,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97098,17-18159,,plot,254600,Adv_Urb_20-plot511,5,5,511,,,test,,,,,,,,,,,2,719.6983174,4687.926483,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96869,16-34849,,plot,254829,Adv_Urb_20-plot512,5,5,512,,,test,,,,,,,,,,,3,653.4946146,4402.849872,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97190,17-27660,,plot,254795,Adv_Urb_20-plot513,5,5,513,,,test,,,,,,,,,,,4,739.5289196,4656.251304,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97298,17-8620,,plot,254856,Adv_Urb_20-plot514,5,5,514,,,test,,,,,,,,,,,2,715.1220246,4592.900946,132," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100615,US16-IL-062-068,,plot,254666,Adv_Urb_20-plot515,5,5,515,,,test,,,,,,,,,,,3,726.1051273,5163.054167,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",84968,07-19334,,plot,254630,Adv_Urb_20-plot516,5,5,516,,,test,,,,,,,,,,,2,732.5119373,5511.481135,140," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",101011,US16-IL-066-090,,plot,254865,Adv_Urb_20-plot517,5,5,517,,,test,,,,,,,,,,,3,752.0374533,5258.079704,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",101077,US16-IL-061-074,,plot,254655,Adv_Urb_20-plot518,5,5,518,,,test,,,,,,,,,,,1,751.7323671,5321.430062,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97035,17-10964,,plot,254850,Adv_Urb_20-plot519,5,5,519,,,test,,,,,,,,,,,3,724.2746102,4814.627199,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97176,17-25738,,plot,254640,Adv_Urb_20-plot520,5,5,520,,,test,,,,,,,,,,,3,756.6137461,4466.20023,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97160,17-23902,,plot,254676,Adv_Urb_20-plot521,5,5,521,,,test,,,,,,,,,,,2,740.4441782,5384.780419,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96906,16-36176,,plot,254761,Adv_Urb_20-plot522,5,5,522,,,test,,,,,,,,,,,3,761.8002113,4497.875409,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97178,17-25927,,plot,254627,Adv_Urb_20-plot523,5,5,523,,,test,,,,,,,,,,,1,759.3595218,4814.627199,140," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97317,17-9339,,plot,254594,Adv_Urb_20-plot524,5,5,524,,,test,,,,,,,,,,,2,729.4610754,5163.054167,139," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100812,US16-IL-064-083,,plot,254820,Adv_Urb_20-plot525,5,5,525,,,test,,,,,,,,,,,3,746.8509881,5068.02863,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97185,17-27510,,plot,254855,Adv_Urb_20-plot526,5,5,526,,,test,,,,,,,,,,,3,743.49504,4561.225767,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96743,16-23348,,plot,254688,Adv_Urb_20-plot527,5,5,527,,,test,,,,,,,,,,,3,742.8848677,4276.149157,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100989,US16-IL-061-132,,plot,254808,Adv_Urb_20-plot528,5,5,528,,,test,,,,,,,,,,,2,721.5288345,4814.627199,132," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97308,17-8831,,plot,254616,Adv_Urb_20-plot529,5,5,529,,,test,,,,,,,,,,,2,723.3593516,5099.703809,137," (Operator: jrutkoski, Time: )"
