,names,studyName,germplasmDbId,trait,predicted.value,std.error
6406,19-21418,Aug_Sbmv_20,239741,SBMV,6,1.090322636
6407,19-21425,Aug_Sbmv_20,239742,SBMV,7,1.090322636
6408,19-21431,Aug_Sbmv_20,239743,SBMV,7,1.090322636
6411,19-21445,Aug_Sbmv_20,239746,SBMV,6,1.090322636
6413,19-21449,Aug_Sbmv_20,239748,SBMV,6,1.090322636
6414,19-21459,Aug_Sbmv_20,239749,SBMV,8,1.090322636
6415,19-21462,Aug_Sbmv_20,239750,SBMV,8,1.090322636
6417,19-21467,Aug_Sbmv_20,239752,SBMV,8,1.090322636
6419,19-21470,Aug_Sbmv_20,239754,SBMV,7,1.090322636
6420,19-21472,Aug_Sbmv_20,239755,SBMV,7,1.090322636
6421,19-21507,Aug_Sbmv_20,239756,SBMV,8,1.090322636
6422,19-21513,Aug_Sbmv_20,239757,SBMV,6,1.090322636
6423,19-21518,Aug_Sbmv_20,239758,SBMV,8,1.090322636
6424,19-21522,Aug_Sbmv_20,239759,SBMV,7,1.090322636
6425,19-21535,Aug_Sbmv_20,239760,SBMV,8,1.090322636
6427,19-21541,Aug_Sbmv_20,239762,SBMV,8,1.090322636
6428,19-21544,Aug_Sbmv_20,239763,SBMV,8,1.090322636
6429,19-21548,Aug_Sbmv_20,239764,SBMV,8,1.090322636
6430,19-21549,Aug_Sbmv_20,239765,SBMV,8,1.090322636
6431,19-21551,Aug_Sbmv_20,239766,SBMV,7,1.090322636
6432,19-21556,Aug_Sbmv_20,239767,SBMV,8,1.090322636
6433,19-21559,Aug_Sbmv_20,239768,SBMV,8,1.090322636
6435,19-21570,Aug_Sbmv_20,239770,SBMV,8,1.090322636
6436,19-21572,Aug_Sbmv_20,239771,SBMV,8,1.090322636
6437,19-21574,Aug_Sbmv_20,239772,SBMV,6,1.090322636
6438,19-21575,Aug_Sbmv_20,239773,SBMV,7,1.090322636
6439,19-21625,Aug_Sbmv_20,239774,SBMV,7,1.090322636
6440,19-21629,Aug_Sbmv_20,239775,SBMV,7,1.090322636
6441,19-21632,Aug_Sbmv_20,239776,SBMV,6,1.090322636
6442,19-21633,Aug_Sbmv_20,239777,SBMV,7,1.090322636
6443,19-21637,Aug_Sbmv_20,239778,SBMV,7,1.090322636
6444,19-21652,Aug_Sbmv_20,239779,SBMV,8,1.090322636
6445,19-21666,Aug_Sbmv_20,239780,SBMV,7,1.090322636
6446,19-21677,Aug_Sbmv_20,239781,SBMV,7,1.090322636
6447,19-21678,Aug_Sbmv_20,239782,SBMV,8,1.090322636
6448,19-21704,Aug_Sbmv_20,239783,SBMV,8,1.090322636
6449,19-21709,Aug_Sbmv_20,239784,SBMV,7,1.090322636
6450,19-21717,Aug_Sbmv_20,239785,SBMV,7,1.090322636
6451,19-21720,Aug_Sbmv_20,239786,SBMV,7,1.090322636
6452,19-21722,Aug_Sbmv_20,239787,SBMV,6,1.090322636
6453,19-21724,Aug_Sbmv_20,239788,SBMV,5,1.090322636
6454,19-21731,Aug_Sbmv_20,239789,SBMV,6,1.090322636
6455,19-21744,Aug_Sbmv_20,239790,SBMV,5,1.090322636
6456,19-21756,Aug_Sbmv_20,239791,SBMV,6,1.090322636
6457,19-21760,Aug_Sbmv_20,239792,SBMV,6,1.090322636
6458,19-21764,Aug_Sbmv_20,239793,SBMV,6,1.090322636
6459,19-21765,Aug_Sbmv_20,239794,SBMV,6,1.090322636
6460,19-21815,Aug_Sbmv_20,239795,SBMV,7,1.090322636
6461,19-21821,Aug_Sbmv_20,239796,SBMV,8,1.090322636
6462,19-21829,Aug_Sbmv_20,239797,SBMV,7,1.090322636
6464,19-21846,Aug_Sbmv_20,239799,SBMV,8,1.090322636
6465,19-21848,Aug_Sbmv_20,239800,SBMV,7,1.090322636
6468,19-21865,Aug_Sbmv_20,239803,SBMV,7,1.090322636
6474,19-21924,Aug_Sbmv_20,239809,SBMV,5,1.090322636
6475,19-21925,Aug_Sbmv_20,239810,SBMV,7,1.090322636
6478,19-22006,Aug_Sbmv_20,239813,SBMV,6,1.090322636
6479,19-22018,Aug_Sbmv_20,239814,SBMV,6,1.090322636
6481,19-22027,Aug_Sbmv_20,239816,SBMV,6,1.090322636
6482,19-22031,Aug_Sbmv_20,239817,SBMV,7,1.090322636
6483,19-22077,Aug_Sbmv_20,239818,SBMV,7,1.090322636
6484,19-22105,Aug_Sbmv_20,239819,SBMV,7,1.090322636
6485,19-22112,Aug_Sbmv_20,239820,SBMV,7,1.090322636
6486,19-22451,Aug_Sbmv_20,239828,SBMV,5,1.090322636
6488,19-22649,Aug_Sbmv_20,239837,SBMV,3,1.090322636
6489,19-22660,Aug_Sbmv_20,239838,SBMV,7,1.090322636
6490,19-22713,Aug_Sbmv_20,239843,SBMV,7,1.090322636
6491,19-22764,Aug_Sbmv_20,239852,SBMV,8,1.090322636
6492,19-22767,Aug_Sbmv_20,239853,SBMV,7,1.090322636
6493,19-22874,Aug_Sbmv_20,239858,SBMV,8,1.090322636
6495,19-23012,Aug_Sbmv_20,239865,SBMV,8,1.090322636
6497,19-23019,Aug_Sbmv_20,239867,SBMV,7,1.090322636
6499,19-23055,Aug_Sbmv_20,239869,SBMV,7,1.090322636
6500,19-23059,Aug_Sbmv_20,239870,SBMV,7,1.090322636
6501,19-23064,Aug_Sbmv_20,239871,SBMV,6,1.090322636
6503,19-23069,Aug_Sbmv_20,239873,SBMV,6,1.090322636
6505,19-23077,Aug_Sbmv_20,239875,SBMV,8,1.090322636
6506,19-23112,Aug_Sbmv_20,239876,SBMV,8,1.090322636
6508,19-23143,Aug_Sbmv_20,239878,SBMV,7,1.090322636
6510,19-23201,Aug_Sbmv_20,239880,SBMV,7,1.090322636
6511,19-23246,Aug_Sbmv_20,239881,SBMV,6,1.090322636
6512,19-23251,Aug_Sbmv_20,239882,SBMV,8,1.090322636
6515,19-23336,Aug_Sbmv_20,239885,SBMV,8,1.090322636
6516,19-23337,Aug_Sbmv_20,239886,SBMV,6,1.090322636
6518,19-23350,Aug_Sbmv_20,239888,SBMV,6,1.090322636
6521,19-23716,Aug_Sbmv_20,239891,SBMV,6,1.090322636
6523,19-23825,Aug_Sbmv_20,239893,SBMV,6,1.090322636
6526,19-23829,Aug_Sbmv_20,239896,SBMV,6,1.090322636
6527,19-23833,Aug_Sbmv_20,239897,SBMV,5,1.090322636
6529,19-23845,Aug_Sbmv_20,239899,SBMV,7,1.090322636
6530,19-23851,Aug_Sbmv_20,239900,SBMV,6,1.090322636
6531,19-23853,Aug_Sbmv_20,239901,SBMV,6,1.090322636
6532,19-23855,Aug_Sbmv_20,239902,SBMV,4,1.090322636
6533,19-23871,Aug_Sbmv_20,239903,SBMV,7,1.090322636
6534,19-23904,Aug_Sbmv_20,239904,SBMV,7,1.090322636
6535,19-23908,Aug_Sbmv_20,239905,SBMV,7,1.090322636
6536,19-23912,Aug_Sbmv_20,239906,SBMV,7,1.090322636
6541,19-24004,Aug_Sbmv_20,239911,SBMV,4,1.090322636
6542,19-24047,Aug_Sbmv_20,239913,SBMV,7,1.090322636
6543,19-24048,Aug_Sbmv_20,239914,SBMV,7,1.090322636
6545,19-24051,Aug_Sbmv_20,239916,SBMV,7,1.090322636
6548,19-24061,Aug_Sbmv_20,239919,SBMV,7,1.090322636
6551,19-24072,Aug_Sbmv_20,239922,SBMV,6,1.090322636
6553,19-24076,Aug_Sbmv_20,239924,SBMV,7,1.090322636
6554,19-24106,Aug_Sbmv_20,239925,SBMV,6,1.090322636
6555,19-24109,Aug_Sbmv_20,239926,SBMV,8,1.090322636
6558,19-24129,Aug_Sbmv_20,239929,SBMV,8,1.090322636
6559,19-24147,Aug_Sbmv_20,239930,SBMV,8,1.090322636
6563,19-24170,Aug_Sbmv_20,239934,SBMV,6,1.090322636
6564,19-24254,Aug_Sbmv_20,239935,SBMV,6,1.090322636
6565,19-24261,Aug_Sbmv_20,239936,SBMV,8,1.090322636
6566,19-24267,Aug_Sbmv_20,239937,SBMV,7,1.090322636
6567,19-24268,Aug_Sbmv_20,239938,SBMV,8,1.090322636
6569,19-24275,Aug_Sbmv_20,239940,SBMV,8,1.090322636
6570,19-24306,Aug_Sbmv_20,239941,SBMV,7,1.090322636
6584,19-24553,Aug_Sbmv_20,239956,SBMV,6,1.090322636
6586,19-24569,Aug_Sbmv_20,239958,SBMV,8,1.090322636
6587,19-24570,Aug_Sbmv_20,239959,SBMV,7,1.090322636
6591,19-24662,Aug_Sbmv_20,239963,SBMV,7,1.090322636
6595,19-25005,Aug_Sbmv_20,239967,SBMV,7,1.090322636
6596,19-25017,Aug_Sbmv_20,239968,SBMV,7,1.090322636
6597,19-25029,Aug_Sbmv_20,239969,SBMV,6,1.090322636
6598,19-25126,Aug_Sbmv_20,239970,SBMV,7,1.090322636
6599,19-25132,Aug_Sbmv_20,239972,SBMV,7,1.090322636
6600,19-25142,Aug_Sbmv_20,239973,SBMV,7,1.090322636
6601,19-25145,Aug_Sbmv_20,239974,SBMV,8,1.090322636
6602,19-25161,Aug_Sbmv_20,239975,SBMV,7,1.090322636
6603,19-25162,Aug_Sbmv_20,239976,SBMV,8,1.090322636
6605,19-25201,Aug_Sbmv_20,239979,SBMV,7,1.090322636
6606,19-25205,Aug_Sbmv_20,239980,SBMV,7,1.090322636
6607,19-25237,Aug_Sbmv_20,239981,SBMV,4,1.090322636
6608,19-25245,Aug_Sbmv_20,239982,SBMV,6,1.090322636
6609,19-25249,Aug_Sbmv_20,239983,SBMV,5,1.090322636
6610,19-25270,Aug_Sbmv_20,239984,SBMV,3,1.090322636
6617,19-25322,Aug_Sbmv_20,239991,SBMV,6,1.090322636
6618,19-25330,Aug_Sbmv_20,239993,SBMV,5,1.090322636
6619,19-25331,Aug_Sbmv_20,239994,SBMV,7,1.090322636
6621,19-25334,Aug_Sbmv_20,239996,SBMV,5,1.090322636
6622,19-25359,Aug_Sbmv_20,239997,SBMV,7,1.090322636
6623,19-25424,Aug_Sbmv_20,239998,SBMV,7,1.090322636
6624,19-25448,Aug_Sbmv_20,239999,SBMV,6,1.090322636
6625,19-25464,Aug_Sbmv_20,240000,SBMV,7,1.090322636
6626,19-25469,Aug_Sbmv_20,240001,SBMV,7,1.090322636
6630,19-25508,Aug_Sbmv_20,240005,SBMV,7,1.090322636
6631,19-25509,Aug_Sbmv_20,240006,SBMV,7,1.090322636
6632,19-25510,Aug_Sbmv_20,240007,SBMV,7,1.090322636
6633,19-25512,Aug_Sbmv_20,240008,SBMV,8,1.090322636
6634,19-25513,Aug_Sbmv_20,240009,SBMV,7,1.090322636
6635,19-25525,Aug_Sbmv_20,240011,SBMV,7,1.090322636
6636,19-25545,Aug_Sbmv_20,240012,SBMV,7,1.090322636
6637,19-25549,Aug_Sbmv_20,240013,SBMV,7,1.090322636
6638,19-25553,Aug_Sbmv_20,240014,SBMV,7,1.090322636
6639,19-25625,Aug_Sbmv_20,240015,SBMV,7,1.090322636
6643,19-25657,Aug_Sbmv_20,240019,SBMV,5,1.090322636
6644,19-25662,Aug_Sbmv_20,240020,SBMV,7,1.090322636
6647,19-25676,Aug_Sbmv_20,240023,SBMV,5,1.090322636
6655,19-25743,Aug_Sbmv_20,240031,SBMV,7,1.090322636
6656,19-25764,Aug_Sbmv_20,240032,SBMV,7,1.090322636
6657,19-25774,Aug_Sbmv_20,240033,SBMV,7,1.090322636
6658,19-25775,Aug_Sbmv_20,240034,SBMV,7,1.090322636
6665,19-26253,Aug_Sbmv_20,240041,SBMV,8,1.090322636
6666,19-26257,Aug_Sbmv_20,240042,SBMV,7,1.090322636
6669,19-26261,Aug_Sbmv_20,240045,SBMV,8,1.090322636
6670,19-26266,Aug_Sbmv_20,240046,SBMV,8,1.090322636
6671,19-26268,Aug_Sbmv_20,240047,SBMV,8,1.090322636
6672,19-26270,Aug_Sbmv_20,240048,SBMV,8,1.090322636
6674,19-26303,Aug_Sbmv_20,240050,SBMV,6,1.090322636
6676,19-26316,Aug_Sbmv_20,240052,SBMV,6,1.090322636
6677,19-26317,Aug_Sbmv_20,240053,SBMV,6,1.090322636
6678,19-26320,Aug_Sbmv_20,240054,SBMV,8,1.090322636
6680,19-26345,Aug_Sbmv_20,240056,SBMV,6,1.090322636
6683,19-26377,Aug_Sbmv_20,240059,SBMV,7,1.090322636
6684,19-26402,Aug_Sbmv_20,240060,SBMV,3,1.090322636
6689,19-26431,Aug_Sbmv_20,240068,SBMV,7,1.090322636
6691,19-26455,Aug_Sbmv_20,240073,SBMV,6,1.090322636
6692,19-26456,Aug_Sbmv_20,240074,SBMV,7,1.090322636
6693,19-26465,Aug_Sbmv_20,240075,SBMV,7,1.090322636
6694,19-26550,Aug_Sbmv_20,240076,SBMV,6,1.090322636
6695,19-26552,Aug_Sbmv_20,240077,SBMV,7,1.090322636
6698,19-26573,Aug_Sbmv_20,240080,SBMV,6,1.090322636
6699,19-27632,Aug_Sbmv_20,240143,SBMV,7,1.090322636
6700,19-27722,Aug_Sbmv_20,240144,SBMV,5,1.090322636
6701,19-27730,Aug_Sbmv_20,240145,SBMV,3,1.090322636
6702,19-27752,Aug_Sbmv_20,240146,SBMV,7,1.090322636
6703,19-27757,Aug_Sbmv_20,240147,SBMV,4,1.090322636
6711,19-27804,Aug_Sbmv_20,240155,SBMV,6,1.090322636
6712,19-27808,Aug_Sbmv_20,240156,SBMV,6,1.090322636
6714,19-27826,Aug_Sbmv_20,240158,SBMV,7,1.090322636
6715,19-27832,Aug_Sbmv_20,240159,SBMV,7,1.090322636
6716,19-27836,Aug_Sbmv_20,240160,SBMV,6,1.090322636
6721,19-27908,Aug_Sbmv_20,240165,SBMV,8,1.090322636
6722,19-27910,Aug_Sbmv_20,240166,SBMV,9,1.090322636
6724,19-27944,Aug_Sbmv_20,240168,SBMV,7,1.090322636
6725,19-27945,Aug_Sbmv_20,240169,SBMV,7,1.090322636
6728,19-27955,Aug_Sbmv_20,240172,SBMV,7,1.090322636
6729,19-28147,Aug_Sbmv_20,240173,SBMV,7,1.090322636
6734,19-5117,Aug_Sbmv_20,240244,SBMV,7,1.090322636
6737,19-5142,Aug_Sbmv_20,240248,SBMV,7,1.090322636
6738,19-5152,Aug_Sbmv_20,240249,SBMV,7,1.090322636
6746,19-5417,Aug_Sbmv_20,240257,SBMV,6,1.090322636
6748,19-5441,Aug_Sbmv_20,240259,SBMV,1,1.090322636
6750,19-5549,Aug_Sbmv_20,240262,SBMV,6,1.090322636
6751,19-5558,Aug_Sbmv_20,240263,SBMV,7,1.090322636
6752,19-5632,Aug_Sbmv_20,240264,SBMV,4,1.090322636
6753,19-5637,Aug_Sbmv_20,240265,SBMV,7,1.090322636
6761,19-6113,Aug_Sbmv_20,240273,SBMV,7,1.090322636
6762,19-6203,Aug_Sbmv_20,240274,SBMV,4,1.090322636
6768,19-6308,Aug_Sbmv_20,240280,SBMV,8,1.090322636
6769,19-6418,Aug_Sbmv_20,240281,SBMV,8,1.090322636
6771,19-6517,Aug_Sbmv_20,240283,SBMV,8,1.090322636
6773,19-6532,Aug_Sbmv_20,240285,SBMV,7,1.090322636
6779,19-6559,Aug_Sbmv_20,240291,SBMV,8,1.090322636
6784,19-6607,Aug_Sbmv_20,240296,SBMV,7,1.090322636
6786,19-6637,Aug_Sbmv_20,240298,SBMV,8,1.090322636
6787,19-6658,Aug_Sbmv_20,240299,SBMV,8,1.090322636
6789,19-6704,Aug_Sbmv_20,240301,SBMV,6,1.090322636
6792,19-6851,Aug_Sbmv_20,240305,SBMV,8,1.090322636
6793,19-6946,Aug_Sbmv_20,240306,SBMV,7,1.090322636
6797,19-7049,Aug_Sbmv_20,240310,SBMV,1,1.090322636
6802,19-7142,Aug_Sbmv_20,240315,SBMV,7,1.090322636
6804,19-7210,Aug_Sbmv_20,240317,SBMV,8,1.090322636
6805,19-7216,Aug_Sbmv_20,240318,SBMV,7,1.090322636
6807,19-7252,Aug_Sbmv_20,240320,SBMV,4,1.090322636
6808,19-7258,Aug_Sbmv_20,240321,SBMV,8,1.090322636
6809,19-7303,Aug_Sbmv_20,240322,SBMV,6,1.090322636
6810,19-7307,Aug_Sbmv_20,240323,SBMV,8,1.090322636
6811,19-7356,Aug_Sbmv_20,240324,SBMV,7,1.090322636
6821,19-7568,Aug_Sbmv_20,240334,SBMV,2,1.090322636
6824,19-7641,Aug_Sbmv_20,240337,SBMV,7,1.090322636
6825,19-7672,Aug_Sbmv_20,240338,SBMV,7,1.090322636
6828,19-7751,Aug_Sbmv_20,240341,SBMV,8,1.090322636
6833,19-7853,Aug_Sbmv_20,240346,SBMV,7,1.090322636
6834,19-7854,Aug_Sbmv_20,240347,SBMV,7,1.090322636
6837,19-8449,Aug_Sbmv_20,240350,SBMV,3,1.090322636
6838,19-8477,Aug_Sbmv_20,240351,SBMV,8,1.090322636
6839,19-8526,Aug_Sbmv_20,240352,SBMV,5,1.090322636
6842,19-8626,Aug_Sbmv_20,240355,SBMV,4,1.090322636
6844,19-8660,Aug_Sbmv_20,240357,SBMV,2,1.090322636
6845,19-8708,Aug_Sbmv_20,240358,SBMV,6,1.090322636
6846,19-8719,Aug_Sbmv_20,240359,SBMV,6,1.090322636
6849,19-8744,Aug_Sbmv_20,240362,SBMV,8,1.090322636
6854,19-8817,Aug_Sbmv_20,240367,SBMV,7,1.090322636
6855,19-8827,Aug_Sbmv_20,240368,SBMV,6,1.090322636
6856,19-8853,Aug_Sbmv_20,240369,SBMV,6,1.090322636
6857,19-8870,Aug_Sbmv_20,240370,SBMV,7,1.090322636
6858,19-8871,Aug_Sbmv_20,240371,SBMV,4,1.090322636
6859,19-8909,Aug_Sbmv_20,240372,SBMV,7,1.090322636
6863,19-8928,Aug_Sbmv_20,240376,SBMV,2,1.090322636
6867,19-9057,Aug_Sbmv_20,240380,SBMV,4,1.090322636
6870,19-9234,Aug_Sbmv_20,240383,SBMV,4,1.090322636
6871,19-9268,Aug_Sbmv_20,240384,SBMV,4,1.090322636
6875,19-9577,Aug_Sbmv_20,240388,SBMV,4,1.090322636
6877,19-9602,Aug_Sbmv_20,240390,SBMV,2,1.090322636
6878,19-9608,Aug_Sbmv_20,240391,SBMV,9,1.090322636
6879,19-9615,Aug_Sbmv_20,240392,SBMV,8,1.090322636
6880,19-9619,Aug_Sbmv_20,240393,SBMV,7,1.090322636
6881,19-9628,Aug_Sbmv_20,240394,SBMV,7,1.090322636
6883,19-9653,Aug_Sbmv_20,240396,SBMV,6,1.090322636
6884,19-9665,Aug_Sbmv_20,240397,SBMV,8,1.090322636
6888,19-UG-99-5,Aug_Sbmv_20,240402,SBMV,8,1.090322636
6889,19-UG99-2,Aug_Sbmv_20,240403,SBMV,6,1.090322636
6896,US17-IL-108-067-1,Aug_Sbmv_20,240410,SBMV,6,1.090322636
6898,US17-IL-108-067-3,Aug_Sbmv_20,240412,SBMV,6,1.090322636
6899,US17-IL-109-018-1,Aug_Sbmv_20,240413,SBMV,7,1.090322636
6900,US17-IL-109-018-2,Aug_Sbmv_20,240414,SBMV,7,1.090322636
6901,US17-IL-109-018-3,Aug_Sbmv_20,240415,SBMV,7,1.090322636
6905,Kaskaskia,Aug_Sbmv_20,84789,SBMV,6.894736842,0.144416761
6906,918768,Aug_Sbmv_20,84801,SBMV,6.379310345,0.143166376
6909,19-10123,Aug_Scb_20,239200,FHB.plant.response...1.9.response.scale.,3,1.571675992
6910,19-10136,Aug_Scb_20,239201,FHB.plant.response...1.9.response.scale.,6,1.571675992
6911,19-10141,Aug_Scb_20,239202,FHB.plant.response...1.9.response.scale.,1,1.571675992
6912,19-10142,Aug_Scb_20,239203,FHB.plant.response...1.9.response.scale.,1,1.571675992
6914,19-10151,Aug_Scb_20,239205,FHB.plant.response...1.9.response.scale.,4,1.571675992
6915,19-10168,Aug_Scb_20,239206,FHB.plant.response...1.9.response.scale.,3,1.571675992
6916,19-10169,Aug_Scb_20,239207,FHB.plant.response...1.9.response.scale.,3,1.571675992
6917,19-10173,Aug_Scb_20,239208,FHB.plant.response...1.9.response.scale.,4,1.571675992
6918,19-1020,Aug_Scb_20,239209,FHB.plant.response...1.9.response.scale.,5,1.571675992
6920,19-10236,Aug_Scb_20,239211,FHB.plant.response...1.9.response.scale.,2,1.571675992
6921,19-10243,Aug_Scb_20,239212,FHB.plant.response...1.9.response.scale.,2,1.571675992
6922,19-10259,Aug_Scb_20,239213,FHB.plant.response...1.9.response.scale.,2,1.571675992
6933,19-10849,Aug_Scb_20,239224,FHB.plant.response...1.9.response.scale.,1,1.571675992
6934,19-10856,Aug_Scb_20,239225,FHB.plant.response...1.9.response.scale.,3,1.571675992
6935,19-10904,Aug_Scb_20,239226,FHB.plant.response...1.9.response.scale.,4,1.571675992
6936,19-10905,Aug_Scb_20,239227,FHB.plant.response...1.9.response.scale.,2,1.571675992
6937,19-10906,Aug_Scb_20,239228,FHB.plant.response...1.9.response.scale.,2,1.571675992
6939,19-10925,Aug_Scb_20,239230,FHB.plant.response...1.9.response.scale.,4,1.571675992
6942,19-10956,Aug_Scb_20,239233,FHB.plant.response...1.9.response.scale.,1,1.571675992
6947,19-11163,Aug_Scb_20,239238,FHB.plant.response...1.9.response.scale.,1,1.571675992
6949,19-11216,Aug_Scb_20,239240,FHB.plant.response...1.9.response.scale.,5,1.571675992
6951,19-11316,Aug_Scb_20,239242,FHB.plant.response...1.9.response.scale.,4,1.571675992
6953,19-1133,Aug_Scb_20,239244,FHB.plant.response...1.9.response.scale.,6,1.571675992
6955,19-11339,Aug_Scb_20,239246,FHB.plant.response...1.9.response.scale.,4,1.571675992
6958,19-11354,Aug_Scb_20,239249,FHB.plant.response...1.9.response.scale.,2,1.571675992
6959,19-11374,Aug_Scb_20,239250,FHB.plant.response...1.9.response.scale.,2,1.571675992
6960,19-11401,Aug_Scb_20,239251,FHB.plant.response...1.9.response.scale.,2,1.571675992
6965,19-11460,Aug_Scb_20,239256,FHB.plant.response...1.9.response.scale.,4,1.571675992
6966,19-11463,Aug_Scb_20,239257,FHB.plant.response...1.9.response.scale.,2,1.571675992
6967,19-11466,Aug_Scb_20,239258,FHB.plant.response...1.9.response.scale.,4,1.571675992
6971,19-11541,Aug_Scb_20,239262,FHB.plant.response...1.9.response.scale.,3,1.571675992
6972,19-11550,Aug_Scb_20,239263,FHB.plant.response...1.9.response.scale.,2,1.571675992
6982,19-11645,Aug_Scb_20,239273,FHB.plant.response...1.9.response.scale.,9,1.571675992
6983,19-11647,Aug_Scb_20,239274,FHB.plant.response...1.9.response.scale.,4,1.571675992
6991,19-11737,Aug_Scb_20,239282,FHB.plant.response...1.9.response.scale.,6,1.571675992
6994,19-11770,Aug_Scb_20,239285,FHB.plant.response...1.9.response.scale.,2,1.571675992
6995,19-11773,Aug_Scb_20,239286,FHB.plant.response...1.9.response.scale.,3,1.571675992
6996,19-11804,Aug_Scb_20,239287,FHB.plant.response...1.9.response.scale.,3,1.571675992
6999,19-12016,Aug_Scb_20,239290,FHB.plant.response...1.9.response.scale.,1,1.571675992
7001,19-12030,Aug_Scb_20,239292,FHB.plant.response...1.9.response.scale.,4,1.571675992
7007,19-12301,Aug_Scb_20,239298,FHB.plant.response...1.9.response.scale.,7,1.571675992
7008,19-12314,Aug_Scb_20,239299,FHB.plant.response...1.9.response.scale.,2,1.571675992
7009,19-12321,Aug_Scb_20,239300,FHB.plant.response...1.9.response.scale.,4,1.571675992
7010,19-12324,Aug_Scb_20,239301,FHB.plant.response...1.9.response.scale.,2,1.571675992
7011,19-12336,Aug_Scb_20,239302,FHB.plant.response...1.9.response.scale.,3,1.571675992
7012,19-12356,Aug_Scb_20,239303,FHB.plant.response...1.9.response.scale.,1,1.571675992
7016,19-12420,Aug_Scb_20,239307,FHB.plant.response...1.9.response.scale.,4,1.571675992
7024,19-12604,Aug_Scb_20,239315,FHB.plant.response...1.9.response.scale.,2,1.571675992
7025,19-12615,Aug_Scb_20,239316,FHB.plant.response...1.9.response.scale.,4,1.571675992
7026,19-12622,Aug_Scb_20,239317,FHB.plant.response...1.9.response.scale.,4,1.571675992
7028,19-12636,Aug_Scb_20,239319,FHB.plant.response...1.9.response.scale.,7,1.571675992
7029,19-12659,Aug_Scb_20,239320,FHB.plant.response...1.9.response.scale.,6,1.571675992
7035,19-12749,Aug_Scb_20,239326,FHB.plant.response...1.9.response.scale.,7,1.571675992
7043,19-12830,Aug_Scb_20,239334,FHB.plant.response...1.9.response.scale.,3,1.571675992
7044,19-12834,Aug_Scb_20,239335,FHB.plant.response...1.9.response.scale.,3,1.571675992
7045,19-12839,Aug_Scb_20,239336,FHB.plant.response...1.9.response.scale.,3,1.571675992
7046,19-12841,Aug_Scb_20,239337,FHB.plant.response...1.9.response.scale.,5,1.571675992
7048,19-12849,Aug_Scb_20,239339,FHB.plant.response...1.9.response.scale.,4,1.571675992
7053,19-12921,Aug_Scb_20,239344,FHB.plant.response...1.9.response.scale.,4,1.571675992
7054,19-12926,Aug_Scb_20,239345,FHB.plant.response...1.9.response.scale.,6,1.571675992
7055,19-12933,Aug_Scb_20,239346,FHB.plant.response...1.9.response.scale.,5,1.571675992
7056,19-12935,Aug_Scb_20,239347,FHB.plant.response...1.9.response.scale.,7,1.571675992
7061,19-13048,Aug_Scb_20,239352,FHB.plant.response...1.9.response.scale.,2,1.571675992
7064,19-13062,Aug_Scb_20,239355,FHB.plant.response...1.9.response.scale.,4,1.571675992
7065,19-13147,Aug_Scb_20,239356,FHB.plant.response...1.9.response.scale.,3,1.571675992
7066,19-13155,Aug_Scb_20,239357,FHB.plant.response...1.9.response.scale.,2,1.571675992
7077,19-13267,Aug_Scb_20,239368,FHB.plant.response...1.9.response.scale.,7,1.571675992
7078,19-13268,Aug_Scb_20,239369,FHB.plant.response...1.9.response.scale.,7,1.571675992
7079,19-13274,Aug_Scb_20,239370,FHB.plant.response...1.9.response.scale.,6,1.571675992
7080,19-13276,Aug_Scb_20,239371,FHB.plant.response...1.9.response.scale.,4,1.571675992
7081,19-13277,Aug_Scb_20,239372,FHB.plant.response...1.9.response.scale.,6,1.571675992
7082,19-13278,Aug_Scb_20,239373,FHB.plant.response...1.9.response.scale.,6,1.571675992
7089,19-13335,Aug_Scb_20,239380,FHB.plant.response...1.9.response.scale.,1,1.571675992
7091,19-13347,Aug_Scb_20,239382,FHB.plant.response...1.9.response.scale.,3,1.571675992
7092,19-13349,Aug_Scb_20,239383,FHB.plant.response...1.9.response.scale.,2,1.571675992
7094,19-13357,Aug_Scb_20,239385,FHB.plant.response...1.9.response.scale.,2,1.571675992
7095,19-13361,Aug_Scb_20,239386,FHB.plant.response...1.9.response.scale.,2,1.571675992
7096,19-13406,Aug_Scb_20,239387,FHB.plant.response...1.9.response.scale.,3,1.571675992
7097,19-13414,Aug_Scb_20,239388,FHB.plant.response...1.9.response.scale.,2,1.571675992
7098,19-13418,Aug_Scb_20,239389,FHB.plant.response...1.9.response.scale.,3,1.571675992
7099,19-13430,Aug_Scb_20,239390,FHB.plant.response...1.9.response.scale.,1,1.571675992
7100,19-13431,Aug_Scb_20,239391,FHB.plant.response...1.9.response.scale.,3,1.571675992
7101,19-13433,Aug_Scb_20,239392,FHB.plant.response...1.9.response.scale.,2,1.571675992
7102,19-13434,Aug_Scb_20,239393,FHB.plant.response...1.9.response.scale.,4,1.571675992
7103,19-13447,Aug_Scb_20,239394,FHB.plant.response...1.9.response.scale.,5,1.571675992
7105,19-13451,Aug_Scb_20,239396,FHB.plant.response...1.9.response.scale.,5,1.571675992
7109,19-13509,Aug_Scb_20,239400,FHB.plant.response...1.9.response.scale.,3,1.571675992
7114,19-13654,Aug_Scb_20,239405,FHB.plant.response...1.9.response.scale.,4,1.571675992
7115,19-13676,Aug_Scb_20,239406,FHB.plant.response...1.9.response.scale.,6,1.571675992
